,imageId,task1,classnum
8327,14671,outerwear,1
8328,14676,pants,1
8329,14677,dress,1
8330,14679,pants,1
8331,14681,shoe,1
8332,14684,shoe,1
8333,14685,dress,1
8334,14686,shoe,1
8335,14688,dress,1
8336,14689,pants,1
8337,14691,pants,1
8338,14692,dress,1
8339,14693,dress,1
8340,14694,dress,1
8341,14695,pants,1
8342,14697,shoe,1
8343,14700,dress,1
8344,14701,shoe,1
8345,14702,dress,1
8346,14703,outerwear,1
8347,14706,dress,1
8348,14707,dress,1
8349,14708,outerwear,1
8350,14710,pants,1
8351,14711,outerwear,1
8352,14714,outerwear,1
8353,14716,outerwear,1
8354,14720,pants,1
8355,14721,dress,1
8356,14722,dress,1
8357,14723,pants,1
8358,14725,outerwear,1
8359,14726,shoe,1
8360,14727,dress,1
8361,14728,shoe,1
8362,14732,outerwear,1
8363,14733,dress,1
8364,14734,dress,1
8365,14735,dress,1
8366,14736,dress,1
8367,14739,outerwear,1
8368,14742,outerwear,1
8369,14744,dress,1
8370,14747,dress,1
8371,14748,dress,1
8372,14749,pants,1
8373,14750,dress,1
8374,14751,outerwear,1
8375,14757,shoe,1
8376,14759,pants,1
8377,14760,dress,1
8378,14761,dress,1
8379,14762,outerwear,1
8380,14765,shoe,1
8381,14768,outerwear,1
8382,14772,outerwear,1
8383,14773,outerwear,1
8384,14775,pants,1
8385,14777,dress,1
8386,14778,pants,1
8387,14781,dress,1
8388,14785,dress,1
8389,14786,dress,1
8390,14795,outerwear,1
8391,14796,dress,1
8392,14797,outerwear,1
8393,14798,pants,1
8394,14799,outerwear,1
8395,14800,dress,1
8396,14801,outerwear,1
8397,14803,shoe,1
8398,14804,dress,1
8399,14806,shoe,1
8400,14807,outerwear,1
8401,14809,outerwear,1
8402,14810,pants,1
8403,14811,dress,1
8404,14812,pants,1
8405,14814,pants,1
8406,14815,dress,1
8407,14816,dress,1
8408,14817,shoe,1
8409,14818,dress,1
8410,14820,dress,1
8411,14825,outerwear,1
8412,14828,outerwear,1
8413,14829,shoe,1
8414,14831,outerwear,1
8415,14832,outerwear,1
8416,14833,outerwear,1
8417,14834,pants,1
8418,14835,shoe,1
8419,14837,dress,1
8420,14840,dress,1
8421,14841,dress,1
8422,14843,outerwear,1
8423,14846,dress,1
8424,14848,outerwear,1
8425,14850,dress,1
8426,14852,dress,1
8427,14854,outerwear,1
8428,14855,outerwear,1
8429,14856,outerwear,1
8430,14857,dress,1
8431,14860,dress,1
8432,14863,dress,1
8433,14864,outerwear,1
8434,14865,dress,1
8435,14866,pants,1
8436,14867,shoe,1
8437,14869,outerwear,1
8438,14870,dress,1
8439,14872,dress,1
8440,14873,dress,1
8441,14874,shoe,1
8442,14876,pants,1
8443,14877,pants,1
8444,14880,outerwear,1
8445,14881,shoe,1
8446,14882,shoe,1
8447,14885,pants,1
8448,14886,dress,1
8449,14887,outerwear,1
8450,14888,pants,1
8451,14889,dress,1
8452,14891,pants,1
8453,14892,shoe,1
8454,14893,pants,1
8455,14894,shoe,1
8456,14895,dress,1
8457,14896,pants,1
8458,14897,pants,1
8459,14898,pants,1
8460,14901,shoe,1
8461,14902,shoe,1
8462,14903,dress,1
8463,14905,outerwear,1
8464,14906,pants,1
8465,14907,outerwear,1
8466,14912,pants,1
8467,14913,pants,1
8468,14915,outerwear,1
8469,14921,shoe,1
8470,14923,dress,1
8471,14925,dress,1
8472,14926,dress,1
8473,14929,outerwear,1
8474,14930,dress,1
8475,14931,outerwear,1
8476,14932,outerwear,1
8477,14935,dress,1
8478,14936,pants,1
8479,14938,pants,1
8480,14939,shoe,1
8481,14941,dress,1
8482,14942,dress,1
8483,14943,pants,1
8484,14944,dress,1
8485,14945,outerwear,1
8486,14948,dress,1
8487,14949,dress,1
8488,14950,dress,1
8489,14951,outerwear,1
8490,14955,dress,1
8491,14956,dress,1
8492,14957,shoe,1
8493,14958,shoe,1
8494,14960,shoe,1
8495,14961,pants,1
8496,14963,dress,1
8497,14964,dress,1
8498,14965,outerwear,1
8499,14967,outerwear,1
8500,14968,outerwear,1
8501,14969,dress,1
8502,14970,dress,1
8503,14981,dress,1
8504,14982,outerwear,1
8505,14983,shoe,1
8506,14984,outerwear,1
8507,14986,pants,1
8508,14987,dress,1
8509,14990,dress,1
8510,14993,pants,1
8511,14994,shoe,1
8512,14995,outerwear,1
8513,14996,dress,1
8514,14997,dress,1
8515,14998,pants,1
8516,14999,shoe,1
8517,15001,outerwear,1
8518,15002,shoe,1
8519,15003,dress,1
8520,15005,dress,1
8521,15007,shoe,1
8522,15009,shoe,1
8523,15011,shoe,1
8524,15012,outerwear,1
8525,15014,dress,1
8526,15016,shoe,1
8527,15017,dress,1
8528,15018,pants,1
8529,15020,outerwear,1
8530,15022,dress,1
8531,15023,pants,1
8532,15024,dress,1
8533,15025,dress,1
8534,15028,dress,1
8535,15030,outerwear,1
8536,15031,dress,1
8537,15032,outerwear,1
8538,15033,outerwear,1
8539,15034,shoe,1
8540,15035,shoe,1
8541,15036,pants,1
8542,15038,pants,1
8543,15040,shoe,1
8544,15044,pants,1
8545,15046,dress,1
8546,15048,pants,1
8547,15049,outerwear,1
8548,15051,outerwear,1
8549,15057,outerwear,1
8550,15059,pants,1
8551,15060,shoe,1
8552,15061,pants,1
8553,15063,outerwear,1
8554,15064,dress,1
8555,15065,outerwear,1
8556,15067,dress,1
8557,15070,pants,1
8558,15071,outerwear,1
8559,15074,shoe,1
8560,15075,shoe,1
8561,15076,outerwear,1
8562,15077,pants,1
8563,15079,dress,1
8564,15080,dress,1
8565,15081,pants,1
8566,15082,outerwear,1
8567,15083,outerwear,1
8568,15084,dress,1
8569,15087,outerwear,1
8570,15089,pants,1
8571,15092,pants,1
8572,15094,shoe,1
8573,15096,dress,1
8574,15097,pants,1
8575,15098,outerwear,1
8576,15099,pants,1
8577,15100,shoe,1
8578,15101,outerwear,1
8579,15103,pants,1
8580,15104,shoe,1
8581,15106,shoe,1
8582,15108,shoe,1
8583,15109,dress,1
8584,15111,pants,1
8585,15113,outerwear,1
8586,15114,outerwear,1
8587,15118,dress,1
8588,15119,dress,1
8589,15121,shoe,1
8590,15122,outerwear,1
8591,15123,outerwear,1
8592,15124,outerwear,1
8593,15127,outerwear,1
8594,15128,outerwear,1
8595,15130,dress,1
8596,15133,pants,1
8597,15134,outerwear,1
8598,15137,shoe,1
8599,15138,shoe,1
8600,15139,outerwear,1
8601,15142,outerwear,1
8602,15143,pants,1
8603,15146,outerwear,1
8604,15149,pants,1
8605,15150,shoe,1
8606,15152,shoe,1
8607,15153,shoe,1
8608,15154,outerwear,1
8609,15155,outerwear,1
8610,15156,pants,1
8611,15157,outerwear,1
8612,15158,outerwear,1
8613,15159,outerwear,1
8614,15161,shoe,1
8615,15162,dress,1
8616,15164,shoe,1
8617,15165,dress,1
8618,15166,outerwear,1
8619,15167,pants,1
8620,15168,outerwear,1
8621,15170,pants,1
8622,15171,pants,1
8623,15172,shoe,1
8624,15175,outerwear,1
8625,15176,dress,1
8626,15177,shoe,1
8627,15179,shoe,1
8628,15181,outerwear,1
8629,15182,pants,1
8630,15184,outerwear,1
8631,15186,outerwear,1
8632,15187,shoe,1
8633,15188,shoe,1
8634,15189,outerwear,1
8635,15190,dress,1
8636,15192,shoe,1
8637,15195,outerwear,1
8638,15196,outerwear,1
8639,15199,dress,1
8640,15201,outerwear,1
8641,15205,pants,1
8642,15206,dress,1
8643,15208,outerwear,1
8644,15210,dress,1
8645,15211,pants,1
8646,15217,shoe,1
8647,15220,shoe,1
8648,15221,pants,1
8649,15224,shoe,1
8650,15225,dress,1
8651,15226,pants,1
8652,15231,dress,1
8653,15232,shoe,1
8654,15233,shoe,1
8655,15235,outerwear,1
8656,15236,pants,1
8657,15237,pants,1
8658,15242,outerwear,1
8659,15246,dress,1
8660,15247,dress,1
8661,15248,outerwear,1
8662,15249,dress,1
8663,15250,shoe,1
8664,15251,dress,1
8665,15257,outerwear,1
8666,15259,dress,1
8667,15260,shoe,1
8668,15265,shoe,1
8669,15266,pants,1
8670,15267,dress,1
8671,15272,pants,1
8672,15273,dress,1
8673,15276,dress,1
8674,15277,dress,1
8675,15278,dress,1
8676,15279,shoe,1
8677,15282,dress,1
8678,15283,outerwear,1
8679,15284,outerwear,1
8680,15285,pants,1
8681,15287,dress,1
8682,15288,pants,1
8683,15289,dress,1
8684,15290,outerwear,1
8685,15291,pants,1
8686,15292,pants,1
8687,15293,dress,1
8688,15294,dress,1
8689,15295,dress,1
8690,15298,pants,1
8691,15299,shoe,1
8692,15300,dress,1
8693,15301,pants,1
8694,15302,dress,1
8695,15303,dress,1
8696,15306,outerwear,1
8697,15307,shoe,1
8698,15313,pants,1
8699,15314,pants,1
8700,15315,outerwear,1
8701,15319,outerwear,1
8702,15321,dress,1
8703,15325,outerwear,1
8704,15327,dress,1
8705,15330,outerwear,1
8706,15331,outerwear,1
8707,15332,pants,1
8708,15334,shoe,1
8709,15335,pants,1
8710,15337,pants,1
8711,15339,dress,1
8712,15340,dress,1
8713,15341,outerwear,1
8714,15342,shoe,1
8715,15343,outerwear,1
8716,15344,dress,1
8717,15346,pants,1
8718,15348,outerwear,1
8719,15350,dress,1
8720,15352,dress,1
8721,15353,outerwear,1
8722,15354,shoe,1
8723,15355,dress,1
8724,15357,shoe,1
8725,15361,outerwear,1
8726,15362,dress,1
8727,15363,pants,1
8728,15364,outerwear,1
8729,15365,shoe,1
8730,15367,shoe,1
8731,15368,dress,1
8732,15370,pants,1
8733,15371,pants,1
8734,15373,outerwear,1
8735,15374,dress,1
8736,15375,shoe,1
8737,15378,dress,1
8738,15382,pants,1
8739,15383,dress,1
8740,15384,outerwear,1
8741,15386,dress,1
8742,15388,outerwear,1
8743,15391,outerwear,1
8744,15392,dress,1
8745,15393,outerwear,1
8746,15394,pants,1
8747,15395,outerwear,1
8748,15396,dress,1
8749,15397,outerwear,1
8750,15398,pants,1
8751,15399,dress,1
8752,15400,dress,1
8753,15401,outerwear,1
8754,15402,outerwear,1
8755,15403,pants,1
8756,15404,pants,1
8757,15405,outerwear,1
8758,15406,outerwear,1
8759,15409,pants,1
8760,15410,dress,1
8761,15413,shoe,1
8762,15414,dress,1
8763,15416,dress,1
8764,15418,dress,1
8765,15419,outerwear,1
8766,15420,pants,1
8767,15421,outerwear,1
8768,15423,dress,1
8769,15425,outerwear,1
8770,15426,shoe,1
8771,15429,outerwear,1
8772,15430,outerwear,1
8773,15431,outerwear,1
8774,15432,shoe,1
8775,15433,pants,1
8776,15434,pants,1
8777,15435,shoe,1
8778,15437,outerwear,1
8779,15438,outerwear,1
8780,15439,shoe,1
8781,15440,pants,1
8782,15442,dress,1
8783,15443,pants,1
8784,15444,dress,1
8785,15445,outerwear,1
8786,15446,shoe,1
8787,15447,dress,1
8788,15448,shoe,1
8789,15449,dress,1
8790,15450,dress,1
8791,15452,outerwear,1
8792,15453,dress,1
8793,15454,pants,1
8794,15456,dress,1
8795,15457,pants,1
8796,15459,dress,1
8797,15460,shoe,1
8798,15462,pants,1
8799,15463,shoe,1
8800,15464,pants,1
8801,15465,outerwear,1
8802,15467,outerwear,1
8803,15469,pants,1
8804,15470,outerwear,1
8805,15471,dress,1
8806,15473,pants,1
8807,15474,dress,1
8808,15476,pants,1
8809,15480,outerwear,1
8810,15481,pants,1
8811,15482,shoe,1
8812,15483,dress,1
8813,15484,pants,1
8814,15489,outerwear,1
8815,15491,dress,1
8816,15493,shoe,1
8817,15494,dress,1
8818,15497,shoe,1
8819,15498,dress,1
8820,15499,dress,1
8821,15500,outerwear,1
8822,15506,outerwear,1
8823,15507,dress,1
8824,15510,outerwear,1
8825,15512,dress,1
8826,15516,dress,1
8827,15519,pants,1
8828,15520,dress,1
8829,15522,dress,1
8830,15527,dress,1
8831,15528,shoe,1
8832,15529,shoe,1
8833,15530,dress,1
8834,15531,dress,1
8835,15533,pants,1
8836,15534,dress,1
8837,15536,shoe,1
8838,15538,outerwear,1
8839,15539,pants,1
8840,15540,pants,1
8841,15543,pants,1
8842,15544,pants,1
8843,15545,shoe,1
8844,15547,shoe,1
8845,15549,outerwear,1
8846,15550,outerwear,1
8847,15551,dress,1
8848,15552,outerwear,1
8849,15553,outerwear,1
8850,15558,shoe,1
8851,15559,outerwear,1
8852,15560,dress,1
8853,15562,pants,1
8854,15563,outerwear,1
8855,15565,pants,1
8856,15569,pants,1
8857,15570,dress,1
8858,15571,dress,1
8859,15572,outerwear,1
8860,15573,dress,1
8861,15576,outerwear,1
8862,15577,dress,1
8863,15578,pants,1
8864,15579,pants,1
8865,15580,outerwear,1
8866,15583,pants,1
8867,15587,dress,1
8868,15588,pants,1
8869,15591,shoe,1
8870,15593,shoe,1
8871,15594,dress,1
8872,15595,dress,1
8873,15597,pants,1
8874,15598,outerwear,1
8875,15599,dress,1
8876,15600,pants,1
8877,15605,shoe,1
8878,15606,outerwear,1
8879,15607,dress,1
8880,15610,outerwear,1
8881,15611,pants,1
8882,15612,outerwear,1
8883,15613,outerwear,1
8884,15617,outerwear,1
8885,15618,dress,1
8886,15623,pants,1
8887,15624,outerwear,1
8888,15627,pants,1
8889,15629,dress,1
8890,15630,dress,1
8891,15632,dress,1
8892,15634,outerwear,1
8893,15635,outerwear,1
8894,15636,dress,1
8895,15641,dress,1
8896,15642,dress,1
8897,15643,shoe,1
8898,15644,dress,1
8899,15648,pants,1
8900,15649,outerwear,1
8901,15651,dress,1
8902,15652,dress,1
8903,15653,outerwear,1
8904,15655,shoe,1
8905,15657,dress,1
8906,15661,outerwear,1
8907,15662,dress,1
8908,15663,dress,1
8909,15664,pants,1
8910,15665,dress,1
8911,15666,pants,1
8912,15667,dress,1
8913,15668,outerwear,1
8914,15672,pants,1
8915,15676,shoe,1
8916,15678,outerwear,1
8917,15680,pants,1
8918,15683,outerwear,1
8919,15687,outerwear,1
8920,15688,dress,1
8921,15689,shoe,1
8922,15690,shoe,1
8923,15691,shoe,1
8924,15693,outerwear,1
8925,15694,shoe,1
8926,15696,pants,1
8927,15698,shoe,1
8928,15699,dress,1
8929,15700,dress,1
8930,15703,outerwear,1
8931,15704,pants,1
8932,15705,shoe,1
8933,15708,dress,1
8934,15709,pants,1
8935,15710,dress,1
8936,15711,dress,1
8937,15713,dress,1
8938,15714,shoe,1
8939,15715,outerwear,1
8940,15717,shoe,1
8941,15718,dress,1
8942,15723,outerwear,1
8943,15724,outerwear,1
8944,15726,outerwear,1
8945,15727,outerwear,1
8946,15728,outerwear,1
8947,15729,dress,1
8948,15733,outerwear,1
8949,15738,dress,1
8950,15739,outerwear,1
8951,15741,shoe,1
8952,15742,dress,1
8953,15746,shoe,1
8954,15748,dress,1
8955,15751,outerwear,1
8956,15752,shoe,1
8957,15753,dress,1
8958,15755,pants,1
8959,15756,outerwear,1
8960,15759,shoe,1
8961,15760,shoe,1
8962,15762,dress,1
8963,15763,dress,1
8964,15764,shoe,1
8965,15766,dress,1
8966,15767,pants,1
8967,15768,outerwear,1
8968,15770,dress,1
8969,15773,shoe,1
8970,15774,shoe,1
8971,15775,dress,1
8972,15776,outerwear,1
8973,15777,pants,1
8974,15778,shoe,1
8975,15779,pants,1
8976,15781,outerwear,1
8977,15782,dress,1
8978,15783,outerwear,1
8979,15784,dress,1
8980,15785,pants,1
8981,15786,pants,1
8982,15787,outerwear,1
8983,15790,outerwear,1
8984,15792,outerwear,1
8985,15793,shoe,1
8986,15794,dress,1
8987,15795,outerwear,1
8988,15796,dress,1
8989,15797,shoe,1
8990,15798,shoe,1
8991,15800,pants,1
8992,15801,dress,1
8993,15804,dress,1
8994,15807,dress,1
8995,15808,pants,1
8996,15809,outerwear,1
8997,15810,pants,1
8998,15811,outerwear,1
8999,15813,outerwear,1
9000,15814,shoe,1
9001,15815,outerwear,1
9002,15817,pants,1
9003,15820,dress,1
9004,15822,outerwear,1
9005,15823,dress,1
9006,15825,outerwear,1
9007,15827,dress,1
9008,15829,outerwear,1
9009,15830,dress,1
9010,15833,shoe,1
9011,15834,outerwear,1
9012,15839,dress,1
9013,15840,shoe,1
9014,15841,pants,1
9015,15842,dress,1
9016,15843,dress,1
9017,15844,dress,1
9018,15845,dress,1
9019,15850,dress,1
9020,15852,pants,1
9021,15853,pants,1
9022,15856,dress,1
9023,15858,dress,1
9024,15859,dress,1
9025,15860,pants,1
9026,15861,dress,1
9027,15863,dress,1
9028,15867,pants,1
9029,15869,dress,1
9030,15871,outerwear,1
9031,15872,outerwear,1
9032,15873,dress,1
9033,15874,dress,1
9034,15876,shoe,1
9035,15877,outerwear,1
9036,15878,outerwear,1
9037,15880,outerwear,1
9038,15881,dress,1
9039,15883,pants,1
9040,15884,outerwear,1
9041,15885,dress,1
9042,15886,pants,1
9043,15887,outerwear,1
9044,15889,shoe,1
9045,15891,shoe,1
9046,15892,dress,1
9047,15893,shoe,1
9048,15895,shoe,1
9049,15896,outerwear,1
9050,15897,dress,1
9051,15898,pants,1
9052,15901,outerwear,1
9053,15902,outerwear,1
9054,15904,dress,1
9055,15905,shoe,1
9056,15906,pants,1
9057,15909,pants,1
9058,15911,dress,1
9059,15916,pants,1
9060,15918,dress,1
9061,15920,shoe,1
9062,15922,outerwear,1
9063,15923,outerwear,1
9064,15924,outerwear,1
9065,15927,pants,1
9066,15928,dress,1
9067,15929,shoe,1
9068,15930,shoe,1
9069,15934,outerwear,1
9070,15937,shoe,1
9071,15940,outerwear,1
9072,15941,outerwear,1
9073,15943,dress,1
9074,15944,dress,1
9075,15947,outerwear,1
9076,15948,dress,1
9077,15951,outerwear,1
9078,15953,pants,1
9079,15957,shoe,1
9080,15960,outerwear,1
9081,15961,outerwear,1
9082,15962,dress,1
9083,15963,dress,1
9084,15964,dress,1
9085,15965,outerwear,1
9086,15967,dress,1
9087,15968,outerwear,1
9088,15969,pants,1
9089,15971,dress,1
9090,15972,dress,1
9091,15973,outerwear,1
9092,15975,shoe,1
9093,15979,pants,1
9094,15980,dress,1
9095,15981,outerwear,1
9096,15982,shoe,1
9097,15984,dress,1
9098,15985,dress,1
9099,15989,outerwear,1
9100,15991,shoe,1
9101,15992,dress,1
9102,15993,outerwear,1
9103,15994,outerwear,1
9104,15995,dress,1
9105,15996,dress,1
9106,15997,shoe,1
9107,15998,pants,1
9108,15999,outerwear,1
9109,16000,shoe,1
9110,16001,outerwear,1
9111,16002,outerwear,1
9112,16003,dress,1
9113,16004,outerwear,1
9114,16005,dress,1
9115,16007,pants,1
9116,16009,outerwear,1
9117,16010,pants,1
9118,16012,dress,1
9119,16013,shoe,1
9120,16014,pants,1
9121,16019,pants,1
9122,16022,dress,1
9123,16023,dress,1
9124,16024,shoe,1
9125,16026,pants,1
9126,16028,outerwear,1
9127,16029,dress,1
9128,16030,pants,1
9129,16032,dress,1
9130,16035,outerwear,1
9131,16043,dress,1
9132,16046,dress,1
9133,16048,dress,1
9134,16050,shoe,1
9135,16055,shoe,1
9136,16056,outerwear,1
9137,16058,pants,1
9138,16059,dress,1
9139,16061,pants,1
9140,16063,dress,1
9141,16064,dress,1
9142,16065,dress,1
9143,16066,shoe,1
9144,16067,pants,1
9145,16068,outerwear,1
9146,16069,dress,1
9147,16070,outerwear,1
9148,16073,dress,1
9149,16074,dress,1
9150,16075,pants,1
9151,16076,shoe,1
9152,16078,dress,1
9153,16079,shoe,1
9154,16080,dress,1
9155,16081,outerwear,1
9156,16082,outerwear,1
9157,16084,dress,1
9158,16085,shoe,1
9159,16087,shoe,1
9160,16092,pants,1
9161,16095,pants,1
9162,16097,dress,1
9163,16101,dress,1
9164,16102,outerwear,1
9165,16104,dress,1
9166,16106,outerwear,1
9167,16107,outerwear,1
9168,16108,dress,1
9169,16109,pants,1
9170,16110,shoe,1
9171,16111,pants,1
9172,16114,shoe,1
9173,16115,pants,1
9174,16116,outerwear,1
9175,16117,pants,1
9176,16118,dress,1
9177,16119,dress,1
9178,16120,pants,1
9179,16121,outerwear,1
9180,16123,outerwear,1
9181,16124,dress,1
9182,16125,outerwear,1
9183,16126,dress,1
9184,16127,outerwear,1
9185,16130,pants,1
9186,16131,dress,1
9187,16132,outerwear,1
9188,16133,outerwear,1
9189,16134,outerwear,1
9190,16138,pants,1
9191,16141,outerwear,1
9192,16142,shoe,1
9193,16144,outerwear,1
9194,16147,dress,1
9195,16148,dress,1
9196,16150,dress,1
9197,16151,dress,1
9198,16152,outerwear,1
9199,16153,dress,1
9200,16154,pants,1
9201,16157,pants,1
9202,16159,shoe,1
9203,16160,shoe,1
9204,16163,dress,1
9205,16166,dress,1
9206,16167,dress,1
9207,16169,outerwear,1
9208,16170,dress,1
9209,16175,pants,1
9210,16177,pants,1
9211,16178,dress,1
9212,16179,outerwear,1
9213,16180,dress,1
9214,16182,dress,1
9215,16183,outerwear,1
9216,16184,dress,1
9217,16188,outerwear,1
9218,16189,pants,1
9219,16190,pants,1
9220,16191,pants,1
9221,16192,dress,1
9222,16197,outerwear,1
9223,16198,pants,1
9224,16199,outerwear,1
9225,16201,outerwear,1
9226,16202,outerwear,1
9227,16204,shoe,1
9228,16207,dress,1
9229,16209,dress,1
9230,16210,dress,1
9231,16211,dress,1
9232,16212,dress,1
9233,16213,outerwear,1
9234,16214,outerwear,1
9235,16217,pants,1
9236,16218,dress,1
9237,16220,dress,1
9238,16221,shoe,1
9239,16222,dress,1
9240,16223,outerwear,1
9241,16224,shoe,1
9242,16225,outerwear,1
9243,16226,pants,1
9244,16227,shoe,1
9245,16229,dress,1
9246,16230,pants,1
9247,16233,dress,1
9248,16239,dress,1
9249,16245,outerwear,1
9250,16246,outerwear,1
9251,16247,shoe,1
9252,16250,pants,1
9253,16251,outerwear,1
9254,16252,outerwear,1
9255,16253,dress,1
9256,16254,shoe,1
9257,16255,dress,1
9258,16259,pants,1
9259,16261,dress,1
9260,16263,pants,1
9261,16264,outerwear,1
9262,16265,pants,1
9263,16269,dress,1
9264,16271,shoe,1
9265,16274,shoe,1
9266,16276,outerwear,1
9267,16278,outerwear,1
9268,16279,pants,1
9269,16281,outerwear,1
9270,16283,pants,1
9271,16284,dress,1
9272,16285,outerwear,1
9273,16286,pants,1
9274,16287,pants,1
9275,16288,outerwear,1
9276,16289,shoe,1
9277,16291,dress,1
9278,16292,outerwear,1
9279,16294,outerwear,1
9280,16296,dress,1
9281,16297,pants,1
9282,16298,dress,1
9283,16299,outerwear,1
9284,16300,shoe,1
9285,16302,outerwear,1
9286,16305,shoe,1
9287,16306,dress,1
9288,16310,outerwear,1
9289,16311,outerwear,1
9290,16312,pants,1
9291,16313,dress,1
9292,16316,dress,1
9293,16318,shoe,1
9294,16319,dress,1
9295,16320,pants,1
9296,16321,outerwear,1
9297,16323,pants,1
9298,16324,outerwear,1
9299,16326,shoe,1
9300,16327,pants,1
9301,16330,dress,1
9302,16331,shoe,1
9303,16332,outerwear,1
9304,16334,pants,1
9305,16335,dress,1
9306,16336,dress,1
9307,16338,outerwear,1
9308,16339,dress,1
9309,16341,dress,1
9310,16344,dress,1
9311,16345,pants,1
9312,16348,dress,1
9313,16352,dress,1
9314,16355,dress,1
9315,16356,dress,1
9316,16358,dress,1
9317,16361,pants,1
9318,16362,shoe,1
9319,16365,shoe,1
9320,16369,pants,1
9321,16372,pants,1
9322,16374,pants,1
9323,16375,pants,1
9324,16376,dress,1
9325,16377,dress,1
9326,16378,pants,1
9327,16379,dress,1
9328,16381,shoe,1
9329,16382,dress,1
9330,16383,pants,1
9331,16384,shoe,1
9332,16386,outerwear,1
9333,16389,dress,1
9334,16390,pants,1
9335,16391,pants,1
9336,16392,dress,1
9337,16393,outerwear,1
9338,16395,shoe,1
9339,16396,pants,1
9340,16397,dress,1
9341,16399,shoe,1
9342,16401,outerwear,1
9343,16402,dress,1
9344,16405,shoe,1
9345,16406,pants,1
9346,16407,dress,1
9347,16410,outerwear,1
9348,16412,shoe,1
9349,16413,shoe,1
9350,16414,outerwear,1
9351,16415,outerwear,1
9352,16416,dress,1
9353,16418,shoe,1
9354,16419,dress,1
9355,16422,dress,1
9356,16424,pants,1
9357,16426,dress,1
9358,16428,dress,1
9359,16429,dress,1
9360,16431,pants,1
9361,16432,dress,1
9362,16435,outerwear,1
9363,16436,dress,1
9364,16438,shoe,1
9365,16439,shoe,1
9366,16440,pants,1
9367,16441,dress,1
9368,16442,outerwear,1
9369,16443,shoe,1
9370,16445,shoe,1
9371,16446,outerwear,1
9372,16450,outerwear,1
9373,16452,outerwear,1
9374,16454,shoe,1
9375,16455,dress,1
9376,16458,dress,1
9377,16459,shoe,1
9378,16460,outerwear,1
9379,16461,pants,1
9380,16462,outerwear,1
9381,16464,dress,1
9382,16466,pants,1
9383,16467,shoe,1
9384,16468,pants,1
9385,16471,outerwear,1
9386,16473,dress,1
9387,16474,outerwear,1
9388,16475,shoe,1
9389,16478,dress,1
9390,16479,pants,1
9391,16481,pants,1
9392,16484,outerwear,1
9393,16485,pants,1
9394,16488,dress,1
